time,co2,voc
2025-08-19 11:33:59.398,490.83,96.07
2025-08-19 11:34:00.399,490.83,96.07
2025-08-19 11:34:01.401,490.83,96.07
2025-08-19 11:34:02.402,490.83,96.07
2025-08-19 11:34:03.403,490.83,96.07
2025-08-19 11:34:04.403,490.83,96.07
2025-08-19 11:34:05.404,490.83,96.07
2025-08-19 11:34:06.406,490.83,100.44
2025-08-19 11:34:07.406,490.83,96.07
2025-08-19 11:34:08.407,490.83,96.07
2025-08-19 11:34:09.409,490.83,100.44
2025-08-19 11:34:10.409,490.83,100.44
2025-08-19 11:34:11.410,490.83,100.44
2025-08-19 11:34:12.411,490.83,100.44
2025-08-19 11:34:13.411,490.83,96.07
2025-08-19 11:34:14.413,490.83,96.07
2025-08-19 11:34:15.414,490.83,96.07
2025-08-19 11:34:16.415,490.83,96.07
2025-08-19 11:34:17.416,490.83,96.07
2025-08-19 11:34:18.417,490.83,96.07
2025-08-19 11:34:19.418,490.83,96.07
2025-08-19 11:34:20.419,490.83,96.07
2025-08-19 11:34:21.420,490.83,96.07
2025-08-19 11:34:22.421,490.83,96.07
2025-08-19 11:34:23.422,490.83,96.07
2025-08-19 11:34:24.423,490.83,96.07
2025-08-19 11:34:25.424,490.83,96.07
2025-08-19 11:34:26.425,490.83,96.07
2025-08-19 11:34:27.426,490.83,96.07
2025-08-19 11:34:28.428,490.83,96.07
2025-08-19 11:34:29.429,490.83,96.07
2025-08-19 11:34:30.430,490.83,96.07
2025-08-19 11:34:31.431,490.83,96.07
2025-08-19 11:34:32.432,490.83,96.07
2025-08-19 11:34:33.435,490.83,113.54
2025-08-19 11:34:34.436,490.83,109.17
2025-08-19 11:34:35.437,490.83,104.80
2025-08-19 11:34:36.438,490.83,104.80
2025-08-19 11:34:37.438,490.83,96.07
2025-08-19 11:34:38.439,490.83,96.07
2025-08-19 11:34:39.440,490.83,91.70
2025-08-19 11:34:40.441,490.83,91.70
2025-08-19 11:34:41.442,490.83,91.70
2025-08-19 11:34:42.443,490.83,91.70
2025-08-19 11:34:43.444,490.83,91.70
2025-08-19 11:34:44.445,490.83,91.70
2025-08-19 11:34:45.446,490.83,91.70
2025-08-19 11:34:46.448,490.83,91.70
2025-08-19 11:34:47.449,490.83,91.70
2025-08-19 11:34:48.450,490.83,91.70
2025-08-19 11:34:49.451,490.83,91.70
2025-08-19 11:34:50.452,490.83,91.70
2025-08-19 11:34:51.453,490.83,91.70
2025-08-19 11:34:52.454,490.83,96.07
2025-08-19 11:34:53.455,490.83,91.70
2025-08-19 11:34:54.456,490.83,96.07
2025-08-19 11:34:55.457,490.83,96.07
2025-08-19 11:34:56.458,490.83,96.07
2025-08-19 11:34:57.458,490.83,91.70
2025-08-19 11:34:58.459,490.83,91.70
2025-08-19 11:34:59.460,490.83,91.70
2025-08-19 11:35:00.461,490.83,91.70
2025-08-19 11:35:01.462,490.83,91.70
2025-08-19 11:35:02.463,490.83,91.70
2025-08-19 11:35:03.464,490.83,91.70
2025-08-19 11:35:04.465,490.83,91.70
2025-08-19 11:35:05.466,490.83,91.70
2025-08-19 11:35:06.467,490.83,91.70
2025-08-19 11:35:07.468,490.83,91.70
2025-08-19 11:35:08.469,490.83,91.70
2025-08-19 11:35:09.470,490.83,91.70
2025-08-19 11:35:10.471,490.83,96.07
2025-08-19 11:35:11.472,490.83,91.70
2025-08-19 11:35:12.473,490.83,91.70
2025-08-19 11:35:13.474,490.83,96.07
2025-08-19 11:35:14.475,490.83,96.07
2025-08-19 11:35:15.477,490.83,100.44
2025-08-19 11:35:16.477,490.83,96.07
2025-08-19 11:35:17.478,490.83,96.07
2025-08-19 11:35:18.479,490.83,96.07
2025-08-19 11:35:19.480,490.83,96.07
2025-08-19 11:35:20.481,490.83,96.07
2025-08-19 11:35:21.482,490.83,96.07
2025-08-19 11:35:22.483,490.83,96.07
2025-08-19 11:35:23.484,490.83,91.70
2025-08-19 11:35:24.485,490.83,91.70
2025-08-19 11:35:25.486,490.83,91.70
2025-08-19 11:35:26.487,490.83,96.07
2025-08-19 11:35:27.488,490.83,96.07
2025-08-19 11:35:28.489,490.83,96.07
2025-08-19 11:35:29.489,490.83,96.07
2025-08-19 11:35:30.491,490.83,96.07
2025-08-19 11:35:31.492,490.83,96.07
2025-08-19 11:35:32.493,490.83,96.07
2025-08-19 11:35:33.494,490.83,96.07
2025-08-19 11:35:34.495,490.83,96.07
2025-08-19 11:35:35.496,490.83,96.07
2025-08-19 11:35:36.497,490.83,96.07
2025-08-19 11:35:37.498,490.83,96.07
2025-08-19 11:35:38.499,490.83,96.07
2025-08-19 11:35:39.500,490.83,91.70
2025-08-19 11:35:40.501,490.83,91.70
2025-08-19 11:35:41.502,490.83,91.70
2025-08-19 11:35:42.503,490.83,91.70
2025-08-19 11:35:43.504,490.83,91.70
2025-08-19 11:35:44.505,490.83,91.70
2025-08-19 11:35:45.506,490.83,91.70
2025-08-19 11:35:46.507,490.83,91.70
2025-08-19 11:35:47.507,490.83,91.70
2025-08-19 11:35:48.508,490.83,91.70
2025-08-19 11:35:49.509,490.83,91.70
2025-08-19 11:35:50.510,490.83,91.70
2025-08-19 11:35:51.510,490.83,91.70
2025-08-19 11:35:52.511,490.83,91.70
2025-08-19 11:35:53.511,490.83,91.70
2025-08-19 11:35:54.512,490.83,91.70
2025-08-19 11:35:55.513,490.83,91.70
2025-08-19 11:35:56.514,490.83,91.70
2025-08-19 11:35:57.514,490.83,91.70
2025-08-19 11:35:58.515,490.83,91.70
2025-08-19 11:35:59.516,490.83,91.70
2025-08-19 11:36:00.517,490.83,91.70
2025-08-19 11:36:01.518,490.83,91.70
2025-08-19 11:36:02.520,490.83,91.70
2025-08-19 11:36:03.521,490.83,91.70
2025-08-19 11:36:04.522,490.83,91.70
2025-08-19 11:36:05.523,490.83,91.70
2025-08-19 11:36:06.524,490.83,91.70
2025-08-19 11:36:07.525,490.83,91.70
2025-08-19 11:36:08.526,490.83,91.70
2025-08-19 11:36:09.527,490.83,91.70
2025-08-19 11:36:10.528,490.83,91.70
2025-08-19 11:36:11.529,490.83,91.70
2025-08-19 11:36:12.530,490.83,91.70
2025-08-19 11:36:13.531,490.83,91.70
2025-08-19 11:36:14.532,490.83,91.70
2025-08-19 11:36:15.533,490.83,91.70
2025-08-19 11:36:16.534,490.83,91.70
2025-08-19 11:36:17.535,490.83,96.07
2025-08-19 11:36:18.536,490.83,96.07
2025-08-19 11:36:19.537,490.83,96.07
2025-08-19 11:36:20.538,490.83,96.07
2025-08-19 11:36:21.540,490.83,96.07
2025-08-19 11:36:22.541,490.83,96.07
2025-08-19 11:36:23.542,490.83,96.07
2025-08-19 11:36:24.543,490.83,96.07
2025-08-19 11:36:25.545,490.83,96.07
2025-08-19 11:36:26.546,490.83,96.07
2025-08-19 11:36:27.547,490.83,96.07
2025-08-19 11:36:28.548,490.83,96.07
2025-08-19 11:36:29.549,490.83,96.07
2025-08-19 11:36:30.550,490.83,96.07
2025-08-19 11:36:31.551,490.83,96.07
2025-08-19 11:36:32.552,490.83,96.07
2025-08-19 11:36:33.553,490.83,96.07
2025-08-19 11:36:34.554,490.83,96.07
2025-08-19 11:36:35.554,490.83,96.07
2025-08-19 11:36:36.555,490.83,91.70
2025-08-19 11:36:37.556,490.83,96.07
2025-08-19 11:36:38.557,490.83,96.07
2025-08-19 11:36:39.558,490.83,96.07
2025-08-19 11:36:40.558,490.83,96.07
2025-08-19 11:36:41.559,490.83,96.07
2025-08-19 11:36:42.560,490.83,96.07
2025-08-19 11:36:43.561,490.83,91.70
2025-08-19 11:36:44.561,490.83,91.70
2025-08-19 11:36:45.562,490.83,96.07
2025-08-19 11:36:46.562,490.83,96.07
2025-08-19 11:36:47.563,490.83,96.07
2025-08-19 11:36:48.564,490.83,96.07
2025-08-19 11:36:49.565,490.83,96.07
2025-08-19 11:36:50.565,490.83,96.07
2025-08-19 11:36:51.566,490.83,96.07
2025-08-19 11:36:52.567,490.83,96.07
2025-08-19 11:36:53.568,490.83,91.70
2025-08-19 11:36:54.569,490.83,91.70
2025-08-19 11:36:55.569,490.83,91.70
2025-08-19 11:36:56.570,490.83,91.70
2025-08-19 11:36:57.571,490.83,91.70
2025-08-19 11:36:58.572,490.83,96.07
2025-08-19 11:36:59.573,490.83,91.70
2025-08-19 11:37:00.574,490.83,91.70
2025-08-19 11:37:01.575,490.83,91.70
2025-08-19 11:37:02.576,490.83,96.07
2025-08-19 11:37:03.577,490.83,96.07
2025-08-19 11:37:04.577,490.83,96.07
2025-08-19 11:37:05.578,490.83,96.07
2025-08-19 11:37:06.579,490.83,91.70
2025-08-19 11:37:07.580,490.83,91.70
2025-08-19 11:37:08.581,490.83,91.70
2025-08-19 11:37:09.582,490.83,91.70
2025-08-19 11:37:10.583,490.83,91.70
2025-08-19 11:37:11.584,490.83,91.70
2025-08-19 11:37:12.585,490.83,91.70
2025-08-19 11:37:13.586,490.83,91.70
2025-08-19 11:37:14.587,490.83,91.70
2025-08-19 11:37:15.588,490.83,91.70
2025-08-19 11:37:16.589,490.83,91.70
2025-08-19 11:37:17.590,490.83,91.70
2025-08-19 11:37:18.591,490.83,91.70
2025-08-19 11:37:19.592,490.83,91.70
2025-08-19 11:37:20.593,490.83,96.07
2025-08-19 11:37:21.594,490.83,96.07
2025-08-19 11:37:22.595,490.83,96.07
2025-08-19 11:37:23.595,490.83,91.70
2025-08-19 11:37:24.596,490.83,91.70
2025-08-19 11:37:25.597,490.83,91.70
2025-08-19 11:37:26.598,490.83,91.70
2025-08-19 11:37:27.599,490.83,91.70
2025-08-19 11:37:28.600,490.83,96.07
2025-08-19 11:37:29.600,490.83,96.07
2025-08-19 11:37:30.601,490.83,96.07
2025-08-19 11:37:31.602,490.83,96.07
2025-08-19 11:37:32.603,490.83,91.70
2025-08-19 11:37:33.604,490.83,91.70
2025-08-19 11:37:34.605,490.83,91.70
2025-08-19 11:37:35.606,490.83,91.70
2025-08-19 11:37:36.607,490.83,91.70
2025-08-19 11:37:37.608,490.83,96.07
2025-08-19 11:37:38.609,490.83,96.07
2025-08-19 11:37:39.610,490.83,96.07
2025-08-19 11:37:40.611,490.83,91.70
2025-08-19 11:37:41.613,490.83,96.07
2025-08-19 11:37:42.614,490.83,96.07
2025-08-19 11:37:43.615,490.83,96.07
2025-08-19 11:37:44.616,490.83,96.07
2025-08-19 11:37:45.618,490.83,96.07
2025-08-19 11:37:46.619,490.83,96.07
2025-08-19 11:37:47.620,490.83,96.07
2025-08-19 11:37:48.622,490.83,96.07
2025-08-19 11:37:49.623,490.83,96.07
2025-08-19 11:37:50.624,490.83,96.07
2025-08-19 11:37:51.625,490.83,96.07
2025-08-19 11:37:52.626,490.83,96.07
2025-08-19 11:37:53.627,490.83,96.07
2025-08-19 11:37:54.627,490.83,96.07
2025-08-19 11:37:55.628,490.83,96.07
2025-08-19 11:37:56.629,490.83,91.70
2025-08-19 11:37:57.630,490.83,96.07
2025-08-19 11:37:58.631,490.83,96.07
2025-08-19 11:37:59.631,490.83,96.07
2025-08-19 11:38:00.632,490.83,96.07
2025-08-19 11:38:01.633,490.83,91.70
2025-08-19 11:38:02.635,490.83,91.70
2025-08-19 11:38:03.636,490.83,91.70
2025-08-19 11:38:04.637,490.83,91.70
2025-08-19 11:38:05.638,490.83,91.70
2025-08-19 11:38:06.639,490.83,91.70
2025-08-19 11:38:07.640,490.83,96.07
2025-08-19 11:38:08.641,490.83,96.07
2025-08-19 11:38:09.642,490.83,96.07
2025-08-19 11:38:10.643,490.83,96.07
2025-08-19 11:38:11.645,490.83,96.07
2025-08-19 11:38:12.646,490.83,96.07
2025-08-19 11:38:13.646,490.83,96.07
2025-08-19 11:38:14.647,490.83,96.07
2025-08-19 11:38:15.648,490.83,96.07
2025-08-19 11:38:16.650,490.83,100.44
2025-08-19 11:38:17.651,490.83,100.44
2025-08-19 11:38:18.652,490.83,100.44
2025-08-19 11:38:19.652,490.83,96.07
2025-08-19 11:38:20.653,490.83,96.07
2025-08-19 11:38:21.654,497.82,96.07
2025-08-19 11:38:22.655,497.82,96.07
2025-08-19 11:38:23.656,497.82,96.07
2025-08-19 11:38:24.657,497.82,96.07
2025-08-19 11:38:25.658,497.82,96.07
2025-08-19 11:38:26.659,497.82,96.07
2025-08-19 11:38:27.660,497.82,96.07
2025-08-19 11:38:28.661,497.82,96.07
2025-08-19 11:38:29.662,497.82,96.07
2025-08-19 11:38:30.663,497.82,96.07
2025-08-19 11:38:31.664,497.82,96.07
2025-08-19 11:38:32.665,497.82,96.07
2025-08-19 11:38:33.666,497.82,96.07
2025-08-19 11:38:34.667,497.82,96.07
2025-08-19 11:38:35.668,497.82,96.07
2025-08-19 11:38:36.669,497.82,96.07
2025-08-19 11:38:37.671,497.82,100.44
2025-08-19 11:38:38.672,497.82,100.44
2025-08-19 11:38:39.672,497.82,96.07
2025-08-19 11:38:40.674,497.82,100.44
2025-08-19 11:38:41.675,497.82,96.07
2025-08-19 11:38:42.677,497.82,100.44
2025-08-19 11:38:43.678,497.82,100.44
2025-08-19 11:38:44.679,497.82,100.44
2025-08-19 11:38:45.680,497.82,100.44
2025-08-19 11:38:46.681,497.82,100.44
2025-08-19 11:38:47.682,497.82,100.44
2025-08-19 11:38:48.683,497.82,100.44
2025-08-19 11:38:49.684,497.82,100.44
2025-08-19 11:38:50.686,497.82,100.44
2025-08-19 11:38:51.687,497.82,100.44
2025-08-19 11:38:52.688,497.82,100.44
2025-08-19 11:38:53.689,497.82,100.44
2025-08-19 11:38:54.690,497.82,100.44
2025-08-19 11:38:55.691,497.82,100.44
2025-08-19 11:38:56.691,497.82,100.44
2025-08-19 11:38:57.692,497.82,113.54
2025-08-19 11:38:58.693,497.82,113.54
2025-08-19 11:38:59.694,497.82,109.17
2025-08-19 11:39:00.696,497.82,104.80
2025-08-19 11:39:01.696,497.82,100.44
2025-08-19 11:39:02.698,497.82,100.44
2025-08-19 11:39:03.699,497.82,100.44
2025-08-19 11:39:04.701,497.82,100.44
2025-08-19 11:39:05.702,497.82,100.44
2025-08-19 11:39:06.703,497.82,100.44
2025-08-19 11:39:07.704,497.82,100.44
2025-08-19 11:39:08.706,497.82,100.44
2025-08-19 11:39:09.707,497.82,100.44
2025-08-19 11:39:10.708,497.82,100.44
2025-08-19 11:39:11.709,497.82,100.44
2025-08-19 11:39:12.710,497.82,100.44
2025-08-19 11:39:13.711,497.82,100.44
2025-08-19 11:39:14.713,497.82,100.44
2025-08-19 11:39:15.714,497.82,100.44
2025-08-19 11:39:16.715,497.82,100.44
2025-08-19 11:39:17.716,497.82,100.44
2025-08-19 11:39:18.718,497.82,100.44
2025-08-19 11:39:19.718,497.82,96.07
2025-08-19 11:39:20.719,497.82,96.07
2025-08-19 11:39:21.721,497.82,100.44
2025-08-19 11:39:22.722,497.82,100.44
2025-08-19 11:39:23.723,497.82,100.44
2025-08-19 11:39:24.725,497.82,100.44
2025-08-19 11:39:25.726,497.82,100.44
2025-08-19 11:39:26.727,497.82,104.80
2025-08-19 11:39:27.729,497.82,104.80
2025-08-19 11:39:28.730,497.82,100.44
2025-08-19 11:39:29.731,497.82,100.44
2025-08-19 11:39:30.732,497.82,96.07
2025-08-19 11:39:31.734,497.82,100.44
2025-08-19 11:39:32.735,497.82,100.44
2025-08-19 11:39:33.736,497.82,100.44
2025-08-19 11:39:34.738,497.82,100.44
2025-08-19 11:39:35.739,497.82,100.44
2025-08-19 11:39:36.740,497.82,100.44
2025-08-19 11:39:37.742,497.82,100.44
2025-08-19 11:39:38.743,497.82,100.44
2025-08-19 11:39:39.743,497.82,96.07
2025-08-19 11:39:40.745,497.82,96.07
2025-08-19 11:39:41.746,497.82,96.07
2025-08-19 11:39:42.747,497.82,96.07
2025-08-19 11:39:43.748,497.82,96.07
2025-08-19 11:39:44.749,497.82,96.07
2025-08-19 11:39:45.751,497.82,96.07
2025-08-19 11:39:46.752,497.82,96.07
2025-08-19 11:39:47.753,497.82,96.07
2025-08-19 11:39:48.754,497.82,96.07
2025-08-19 11:39:49.756,497.82,96.07
2025-08-19 11:39:50.757,497.82,96.07
2025-08-19 11:39:51.759,497.82,100.44
2025-08-19 11:39:52.760,497.82,100.44
2025-08-19 11:39:53.761,497.82,96.07
2025-08-19 11:39:54.763,497.82,100.44
